单选,某银行机构工作人员将依法查询的个人信息违法提供给p2p公司，依据《征信业管理条例》，应由国务院征信业监督管理部门或者其派出机构责令限期改正，对单位处5万元以上50万元以下的罚款；对直接负责的主管人员和其他直接责任人员处（  ）以下的罚款；有违法所得的，没收违法所得。给信息主体造成损失的，依法承担民事责任；构成犯罪的，依法追究刑事责任。,A、1万元以上10万元以下,B、2万元以上5万元以下,C、1万元以上3万元以下,D、3万元以上30万元以下, ,A
多选,某商业银行2014年7月向小红发放了一笔20年期个人住房按揭贷款，小红已有1年未还款，该商业银行于2015年1月与小红联系，但其手机号码变更，无法联系到。该商业银行遂于2015年2月-6月未与小红进行联系，也未向小红原手机号码发送不良信息告知短信，对于该商业银行的做法，下列说法正确的是（  ）,A、该商业银行违反《征信业管理条例》,B、该商业银行违反《个人信用信息基础数据库管理暂行办法》,C、小红可以投诉该商业银行未履行不良信息告知义务,D、人民银行可以对该商业银行处罚50万元罚款,E、视情节严重情况，可以对该商业银行处2万-20万元罚款,ACE
多选,关于商业银行查询个人信用报告，下列说法中正确的是：（  ）,A、商银行有无偿为客户提供个人信用报告查询服务的义务,B、商业银行有为客户提供个人信用报告查询服务的义务，但可以收取查询费用,C、商业银行一般不提供本人查询个人信用报告服务,D、个人只需本人持身份证即可到任何一家商业银行营业网点查询本人信用报告,E、商业银行因办理信贷业务时经书面授权，可以查询个人信用报告,CE
多选,依据《征信业管理条例》，商业银行查询征信中心个人信用报告时应当取得被查询人的授权，合法的查询授权可以通过以下途径取得（  ）。,A、口头授权,B、电话授权,C、贷记卡、准贷记卡申请书中增加相应的授权条款,D、担保合同中增加相应的授权条款,E、短信授权,CD
多选,关于商业银行个人信用信息基础数据库查询用户查询个人信用报告的行为，下列说法中不准确的是（  ）,A、只要有个人身份证复印件即可查询个人信用报告,B、有个人口头授权和身份证复印件即可查询个人信用报告,C、只要贷款申请人的书面授权，即可查询其配偶和担保人的信用报告,D、贷款申请人通过电话授权即可查询个人信用报告,E、可以先查询个人信用报告，然后由个人补充查询授权资料,ABCDE
多选,某银行信贷部工作人员小王将其用于贷款审批查询获得的500份个人信用报告提供给该银行理财部工作人员小张，用做理财营销。该银行的做法，下列判断正确的是：（  ）,A、该银行可以将其查得的个人信用报告在信贷部和理财部共享使用,B、该银行信贷部小王将查得的个人信用报告提供给理财部小张用于理财营销的行为属于违规行为,C、根据《征信业管理条例》，可以对该银行处2万元以上20万元以下的罚款,D、根据《征信业管理条例》，可以对小王处1万元以上5万元以下的罚款,E、根据《征信业管理条例》，可以对小张处1万元以上5万元以下的罚款,BCDE
多选,根据《湖北省个人信用信息基础数据库管理办法实施细则》，商业银行在查询个人信用报告时应建立（  ）登记簿。,A、贷前查询,B、用户,C、放款,D、信用卡发卡,E、贷后查询,AE
多选,小王向A银行申请贷款受阻，被告知其配偶有不良信用记录，小王遂打电话托B商业银行好友小张帮忙查其配偶个人信用报告，并通过微信提供了配偶身份证照片，小张于是在人民银行个人征信系统中查询了其配偶个人信用报告，并将查询结果反馈给了小王，对于小张该种行为，下列判断正确的是：（  ）,A、小张查询小王的配偶的个人信用报告的行为无明显过失,B、小张查询小王的配偶的个人信用报告的行为属于违规行为,C、小张查询小王的配偶的个人信用报告的行为无过错，但将信用报告擅自给小王则属违规行为,D、根据《征信业管理条例》，可以对B银行处以5万元以上50万元以下罚款,E、根据《征信业管理条例》，可以对小张处以1万元以上10万元以下罚款,BDE
多选,某金融机构于2014年5月29日发放陈某某担保贷款1笔，金额5万元，担保人李某、王某、赵某，陈某本人携带4个人的身份证原件、复印件及授权书办理贷款手续。在审核发放贷款过程中，正值信贷岗位人员发生变化，新上岗人员使用原工作人员用户，在手续完备的情况下登陆个人征信系统查询了以上4人个人信用报告，贷款发放后，按程序及时申请新建查询用户并在5个工作日内向人民银行征信管理部门和征信中心报送用户登记备案表。对该金融机构的行为，下列说法正确的是？（  ）,A、查询用户工作人员调离，该用户没有立即停用。,B、查询用户混用。,C、新建用户未及时中国人民银行征信管理部门备案。,D、不能发放这笔担保贷款,E、该查询用户违规查询4个人的信用报告,ABCE
多选,小明为某商业银行个人征信系统查询用户，其好朋友小张在某网贷公司工作，因工作需要小张托小明查询了100个自然人的个人信用报告，并给付小明5000元报酬，对于小明的该种行为，下列说法正确的是（  ）,A、小明违反了《征信业管理条例》,B、小明的行为属于违规查询个人信用报告,C、小明违反《个人信用信息基础数据库管理暂行办法》,D、可以对小明的单位处以一万元以上三万元以下罚款,E、小明的行为属于违法对外提供个人信息,ABCE
多选,小明为某商业银行个人征信系统查询用户，其好朋友小张在某网贷公司工作，因工作需要小张托小明查询了100个自然人的个人信用报告，并给付小明5000元报酬，对于小明的该种行为，下列说法正确的是（  ）,A、对小明的单位可以处5万元以上50万元以下罚款,B、对小明可以处罚1万-10万元罚款,C、应当没收小明的5000元非法所得,D、对小明的单位可以处以1万元以上3万元以下罚款,E、人民银行可以对小张处以10万元罚款,ABC
多选,根据《个人信用信息基础数据库管理暂行办法》，商业银行应当在接到征信中心的异议核查通知后，发现异议信息确实有误的，应当采取以下措施：（  ）,A、向征信中心报送更正信息,B、检查个人信用信息报送的程序,C、通知当地人民银行分支机构,D、对后续报送的其他个人信用信息进行检查，发现错误的，应当重新报送,E、通知异议申请人本人,ABD
多选,个人信用信息基础数据库用户被锁定后可以怎样解锁？（  ）,A、本级用户管理员解锁,B、上级普通用户解锁,C、上级用户管理员解锁,D、12小时后自动解锁,E、24小时后自动解锁,AE
多选,个人信用信息基础数据库中，由征信中心直接赋予管理员用户权限的是（  ）,A、中国工商银行股份有限公司,B、中国工商银行湖北省分行,C、汉口银行重庆分行营业部,D、汉口银行,E、交通银行湖北省分行,AD
多选,根据《个人信用信息基础数据库管理暂行办法》，商业银行管理员用户不能对（  ）进行日常管理。,A、下一级查询用户,B、同级查询用户,C、同级数据上报用户,D、下一级管理员用户,E、下一级数据上报用户,AE
多选,根据《个人信用信息基础数据库金融机构用户管理办法（暂行）》，管理员用户负责管理同级普通用户和下级用户管理员，包括（  ）。,A、创建、停用、启用用户,B、用户权限管理,C、用户口令重置,D、用户基本信息管理,E、查询用户信息,ABCDE
多选,根据《个人信用信息基础数据库金融机构用户管理办法（暂行）》规定，下列说法正确的有：（  ）,A、所有用户均不能删除,B、一个用户只能一人使用,C、用户管理员可以设置A、B角,D、所有用户只能进行停用或启用操作,E、各级用户管理员和普通用户不得互相兼任,ABDE
多选,依据《征信业管理条例》，向金融信用信息基础数据库查询信息的机构，未经同意查询个人信息或者企业的信贷信息的，由国务院征信业监督管理部门或者其派出机构责令限期改正，并（  ）。,A、对直接负责的主管人员和其他直接责任人员处1万元以上5万元以下的罚款,B、对单位处10万元以上50万元以下的罚款,C、有违法所得的，没收违法所得,D、给信息主体造成损失的，依法承担民事责任,E、构成犯罪的，依法追究刑事责任,CDE
多选,依据《征信业管理条例》，向金融信用信息基础数据库提供或者查询信息的机构违反条例规定，由国务院征信业监督管理部门或者其派出机构责令限期改正，对单位处5万元以上50万元以下的罚款的行为有（  ）。,A、违法提供或者出售信息,B、因过失泄露信息,C、未经同意查询个人信息或者企业的信贷信息,D、未按照规定处理异议或者对确有错误、遗漏的信息不予更正,E、拒绝、阻碍国务院征信业监督管理部门或者其派出机构检查、调查或者不如实提供有关文件、资料,ABCDE
多选,在对A银行进行征信业务现场检查过程中，因A银行工作人员不配合检查，拒不提供相关文件、资料，造成现场检查无法正常开展的，依据《征信业管理条例》，国务院征信业监督管理部门或其派出机构可责令A银行限期改正，并对单位处以（  ）的罚款；对直接负责的主管人员和其他直接人员处以（  ）的罚款。,A、2万元以上20万元以下  ,B、5万元以上50万元以下,C、1万元以上10万元以下 ,D、10万元以上50万元以下  ,E、2万元以上50万元以下  ,BC
多选,某商业银行信息查询员小明，按照相关制度规定查询打印200份贷后管理客户的信用报告，因行长临时安排其他工作，把200份信用报告遗忘在办公桌上没有入柜。信贷员小张偷偷把这些信用报告以2万元的价格出售给中介公司朱某用于营销。对于该事件，下列判断正确的是：（  ）,A、根据《征信业管理条例》，可以对小明处1万元以上10万元以下的罚款,B、根据《征信业管理条例》，可以对该商业银行处5万元以上50万元以下的罚款,C、根据《征信业管理条例》，没收小张的违法所得,D、根据《征信业管理条例》，可以对朱某处1万元以上10万元以下的罚款,E、根据《征信业管理条例》，可以该中介公司处5万元以上50万元以下的罚款,ABC
多选,下列说法中正确的是：（  ）,A、个人信用信息基础数据库中商业银行数据上报用户可以兼任数据查询用户，但不得兼任管理员。,B、金融机构的各级用户管理员对创建的所有用户都应登记造册，以备检查。,C、个人信用信息基础数据库的用户不得随意停用和启用。,D、金融机构的用户分为管理员用户和普通用户两种。,E、金融机构的各级用户管理员应严格按照相关规定进行操作。不得随意增加或删除用户的权限，不得随意修改用户的基本信息。,BCDE
多选,根据《征信业管理条例》，常见的侵害信息主体合法权益的行为有：（  ）,A、未征得信息主体同意进行的信息搜集、处理,B、因故意和过失导致信息错误,C、在信息主体行使知情权、异议权过程中，征信机构或信息提供者不履行或不恰当履行相应义务,D、对超过法定保存期限的信息记录进行永久删除的行为,E、在采集、处理、使用过程中泄露商业秘密、个人隐私的行为,ABCE
多选,根据《征信业管理条例》，国务院征信业监督管理部门及其派出机构对征信业机构进行现场检查和调查时，被检查、调查的单位和个人应当配合，如实提供有关文件、资料，不得（  ）。,A、隐瞒,B、拒绝,C、推诿,D、阻碍,E、弄虚作假,ABCDE
多选,依据《金融信用信息基础数据库用户管理规范》，从事信贷业务机构的一般管理员用户不具备以下哪些职责？（  ）,A．进行征信数据报送,B．进行异议信息处理,C．创建或停用用户,D．增加或删除用户权限,E．进行信用报告查询,ABE
多选,依据《金融信用信息基础数据库用户管理规范》，下列哪些属于用户管理原则？（  ）,A．权限控制原则,B．监督制约原则,C．责任落实原则,D．信息安全保护原则,E．专岗保密原则,ABCD
多选,依据《金融信用信息基础数据库用户管理规范》，关于用户创建下列说法正确的是（  ）。,A．数据报送用户不得兼任业务查询用户,B．一般管理员用户不得兼任业务查询用户,C．一般管理员用户和窗口查询用户不得兼任,D．一般管理员用户和异议处理用户可以兼任,E．超级管理员用户可以直接访问金融信用信息基础数据库的信用信息,ABC
多选,小明为某商业银行企业征信系统查询用户，其好朋友小张在某电器公司工作，因该公司有意申请贷款，小张遂打电话向小明查询了解其企业信用状况，小明查询后向小张提供了该企业信用报告，下列说法正确的是（  ）,A、小明违反了《征信机构管理办法》,B、小明违反了《个人信用信息基础数据库管理暂行办法》,C、小明的行为属于违规查询企业信用报告,D、小张违反了《征信业管理条例》,E、对小明可以处罚1万-10万元罚款,CE
多选,小明为某商业银行企业征信系统查询用户，其好朋友小张在某网贷公司工作，因工作需要小张托小明查询了某企业的信用报告，对于小明的该种行为，下列说法正确的是（  ）,A、小明违反了《征信业管理条例》,B、小明违反了《个人信用信息基础数据库管理暂行办法》,C、小明的行为属于违规查询企业信用报告,D、小张违反了《征信业管理条例》,E、对小明可以处罚10万元罚款,ACE
多选,小明为某商业银行企业征信系统查询用户，其好朋友小张在某网贷公司工作，因工作需要小张托小明查询了100户企业的信用报告，并给付小明2000元报酬，对于小明的该种行为，下列说法正确的是（  ）,A、小明违反了《征信业管理条例》,B、小明的行为属于违规查询企业信用报告,C、小明的行为属于违法对外出售信息,D、对小明的单位可以处罚50万元罚款,E、对小明可以处罚10万元罚款,ABCDE
多选,根据《中国人民银行征信中心关于共同落实<征信业管理条例>有关事项的函》，以下哪些授权要素应在企业信用报告查询授权书予以明确？（  ）,A、加盖公章的授权主体,B、查询用途,C、免责条款,D、授权查询时间,E、授权对象,ABCDE
多选,某企业发现在征信中心企业信用报告上在甲银行发生的一笔贷款存在信息错误，该企业法人代表张三到甲银行来申请异议处理，由于前不久张三将其公司的基本账户从甲银行换到乙银行，甲银行数据上报用户李四以种种理由拒绝为其更正错误信息。对于该事件，下列说法正确的是：（  ）,A、根据《征信业管理条例》，可以对李四处1万元以上10万元以下的罚款,B、根据《征信业管理条例》，可以对甲银行处5万元以上50万元以下的罚款,C、根据《征信业管理条例》，可以对甲银行直接负责的主管人员处1万元以上10万元以下的罚款,D、张三可以向当地人民银行征信管理部门投诉,E、张三可以向当地银监局投诉,ABCD
多选,在企业信用信息基础数据库中，接入机构管理员用户的权限有（  ）。,A、停用本级机构的普通用户,B、创建本级机构的普通用户,C、注销下级用户管理员,D、创建直属下级机构的用户管理员,E、停用直属下级机构的用户管理员,ABDE
多选,根据《企业征信系统用户管理规程》，企业信用信息基础数据库的各级用户管理员应对系统中（  ）的所有用户进行登记造册并存档。,A、删除,B、注销,C、创建,D、停用,E、创造,CD
判断,商业银行未按照《个人信用信息基础数据库管理暂行办法》规定建立相应管理制度及操作规程的，由中国人民银行责令改正，逾期不改正的，给予警告，并处以三万元罚款。, ,,,,,B
判断,商业银行可以将信贷业务开展过程中查询到的客户的个人信用报告提供给网贷机构使用。, ,,,,,B
判断,不是所有商业银行的工作人员均可通过金融信用信息基础数据库查询客户的企业或个人信用报告。, ,,,,,A
判断,根据《湖北省个人信用信息基础数据库管理办法实施细则》，金融机构要保存与查询目的相关的原始文档，以备人民银行征信管理部门对其查询的合法、合规性进行检查。, ,,,,,A
判断,根据《中国人民银行关于银行业金融机构做好个人金融信息保护工作的通知》，银行业金融机构要完善信息安全技术防范措施，确保个人金融信息在收集、传输、加工、保存、使用环节中不被泄露。, ,,,,,A
判断,根据《中国人民银行关于银行业金融机构做好个人金融信息保护工作的通知》，接触个人金融信息岗位的从业人员在上岗前，应当书面做出保密承诺。, ,,,,,A
判断,根据《中国人民银行关于银行业金融机构做好个人金融信息保护工作的通知》，银行业金融机构不得篡改、违法使用个人金融信息。不得在个人提出反对的情况下，将个人金融信息用于产生该信息以外的本金融机构其他营销活动。, ,,,,,A
判断,根据《中国人民银行关于银行业金融机构做好个人金融信息保护工作的通知》，各银行业金融机构依法合规收集、保存、使用和对外提供个人金融信息，可以依法向有关单位和个人出售客户个人金融信息。 , ,,,,,B
判断,根据《个人信用信息基础数据库管理暂行办法》，商业银行应当建立保证个人信用信息安全的管理制度，只有银行高管人员才能接触个人信用报告。, ,,,,,B
判断,根据《个人信用信息基础数据库管理暂行办法》，规定无论是中国人民银行还是商业银行及其工作人员，都应为在工作中知悉的个人信用信息保密。, ,,,,,A
判断,商业银行可以将原用于农户贷款审批用途的个人信用报告用于特约商户实名审查。, ,,,,,B
判断,丈夫办理按揭贷款购房后夫妻离婚，房产判为妻子所有，但按揭贷款并未还清，后来妻子未按时还款导致丈夫个人信用报告出现逾期，该逾期记录可以删除。, ,,,,,B
判断,根据《征信业管理条例》，采集法律、行政法规规定公开的信息不需要个人信息主体的同意。, ,,,,,A
判断,根据《征信业管理条例》，商业银行在查询贷款担保人的个人信用报告时，也需取得担保人的书面授权。, ,,,,,A
判断,法人信息使用者在取得个人书面授权后，查询个人信息的，可将个人信息用于法人内部使用，但必须约定用途，不能授予其他与之独立的法人使用。, ,,,,,A
判断,根据《个人信用信息基础数据库管理暂行办法》，商业银行贷后管理查询征信中心个人信用报告需要单位内部授权人签字。, ,,,,,A
判断,某商业银行信贷员小明发现某客户未正常还款，为了解该客户在他行的信贷履约情况，小明未向主管报告，直接通过个人信用信息基础数据库查询了该客户的个人信用报告，小明的这种行为是符合《个人信用信息基础数据库管理暂行办法》相关规定的。, ,,,,,B
判断,小明发现其征信中心个人信用报告中有一笔在某商业银行的贷款，确定非本人办理，即前往农商行要求删除此项贷款记录，农商行拒绝受理此项异议，理由是个人征信系统是人民银行建设的系统，其它银行无法修改，该商业银行的说法是符合人民银行相关规定的。, ,,,,,B
判断,根据《个人信用信息基础数据库管理暂行办法》，在个人征信异议处理过程中，异议信息经核查确实有误的，商业银行应当在答复外部协查结果的同时，向数据库报送更正信息。, ,,,,,A
判断,根据《中国人民银行征信中心关于印发企业及个人信用报告查询和异议处理业务规程的通知》，金融机构受理涉及本行的异议申请后，认为需要征信中心核查的，应及时在个人征信查询及异议处理子系统登记异议内容，发送至征信中心。, ,,,,,A
判断,某商业银行个人征信系统用户发生变更后，在第5个工作日向当地人民银行备案。该行为符合《个人信用信息基础数据库管理暂行办法》相关规定。, ,,,,,B
判断,小明是某商业银行信贷部门工作人员，他承担征信数据报送工作，同时还负责个人信用报告查询工作。小明这种兼职行为违反了《个人信用信息基础数据库管理暂行办法》相关规定。, ,,,,,A
判断,小皮是某商业银行个人征信系统查询用户，在因公出差不能进行个人信用报告查询时，他可以直接将自己的用户转交团队中的小李使用。, ,,,,,B
判断,个人信用信息基础数据库中商业银行管理员用户不得兼任查询用户，但可以兼任数据上报用户。, ,,,,,B
判断,商业银行个人信用信息基础数据库管理员用户变动需报备，数据上报用户和信息查询用户变动不需要报备。, ,,,,,B
判断,根据《个人信用信息基础数据库金融机构用户管理办法》，金融机构应将个人信用信息基础数据库各级普通用户和用户管理员名单报上级行备案，由总部向征信中心备案，不需向当地人民银行备案。, ,,,,,B
判断,根据《个人信用信息基础数据库金融机构用户管理办法》，个人信用信息基础数据库中，金融机构总部级用户管理员离岗后，可将用户信息更改后，可以继续使用。, ,,,,,B
判断,根据《个人信用信息基础数据库金融机构用户管理办法（暂行）》，金融机构的各级用户管理员应严格按照相关规定进行操作。不得随意增加或删除用户的权限，不得随意修改用户的基本信息。, ,,,,,A
判断,根据《个人信用信息基础数据库金融机构用户管理办法（暂行）》，金融机构的各级用户管理员对辖内的所有用户都应登记造册，以备检查。, ,,,,,A
判断,根据《个人信用信息基础数据库金融机构用户管理办法（暂行）》，金融机构的各级用户管理员对创建的所有用户都应登记造册，以备检查。, ,,,,,A
判断,银行业金融机构违反规定通过中国人民银行征信系统、支付系统以及其他系统查询或滥用个人金融信息的，违法情节严重或拒不改正的，中国人民银行可决定暂停其使用，或禁止其新设分支机构接入上述系统。, ,,,,,A
判断,生成报文、上报数据、修改、删除数据不应该由金融机构的金融信用信息基础数据库数据报送用户一人完成。, ,,,,,A
判断,根据《征信业管理条例》，采集和使用企业董事、监事和高级管理人员在履行职务、维持企业日常生产经营中的相关信息，必须经过信息主体本人同意。, ,,,,,B
判断,根据《征信业管理条例》，征信机构采集信息主体的配偶信息，不需要取得其配偶的同意。, ,,,,,B
判断,根据《征信业管理条例》，个人不良信息和企业不良信贷信息的采集和提供需要经信息主体同意，企业其他不良信息的采集和提供也需经信息主体同意。, ,,,,,B
判断,根据《中国人民银行征信中心关于印发企业及个人信用报告查询和异议处理业务规程的通知》，经金融机构核查后确认异议信息存在错误、遗漏的，应在回复核查结果的同时向征信中心报送更正信息。, ,,,,,A
判断,根据《中国人民银行征信中心关于印发企业及个人信用报告查询和异议处理业务规程的通知》， 从事异议处理业务及相关活动，应当遵守法律法规，诚实守信，不得危害国家秘密，不得侵犯商业秘密和个人隐私。, ,,,,,A
判断,根据《中国人民银行征信中心关于印发企业及个人信用报告查询和异议处理业务规程的通知》，金融机构接到异议信息核查通知后应立即启动核查程序。, ,,,,,A
判断,商业银行仅需制定管理员用户的口令控制制度，无需制定查询用户的口令控制制度。, ,,,,,B
判断,湖北省某商业银行的用户管理员，可以管理全辖所属分支机构的所有金融信用信息基础数据库用户。, ,,,,,B
判断,金融信用信息基础数据库商业银行管理员可自行根据工作需要创建或停用相关用户。, ,,,,,B
判断,企业信用信息基础数据库的所有用户可以进行停用或启用等操作，但不能进行删除操作。, ,,,,,A
判断  ,某商业银行个人征信系统查询用户查询了大量个人信用报告并对外出售，根据《征信业管理条例》，可以对该用户进行行政处罚，但该用户不用承担刑事责任。, ,,,,,B
判断  ,某商业银行由于内部操作失误将小明的个人信用报告信息弄错，小明提出异议申请后，该商业银行以麻烦为由未对错误的信息进行更正。根据《征信业管理条例》，可以对该商业银行处以5万-50万元罚款。, ,,,,,A
判断  ,某商业银行由于内部操作失误将小明的个人信用报告信息弄错，小明提出异议申请后，该商业银行以麻烦为由未对错误的信息进行更正。根据《征信业管理条例》，可以对该商业银行直接负责的主管人员和其他责任人员处3万元罚款。, ,,,,,B
判断  ,商业银行应当在个人信用报告查询授权书中明确约定查询用途，并按约定的用途使用个人信息，未约定具体用途的行为也违反了《征信业管理条例》规定。, ,,,,,A
判断  ,根据《征信业管理条例》，商业银行查询个人信用报告通过格式合同条款取得个人同意的，应当将格式合同条款置于合同醒目位置，并对个人解释说明条款的内容意义。, ,,,,,A
判断  ,小明认为其个人信用报告中某商业银行信贷信息有误，通过人民银行申请异议处理，某商业银行收到异议之后第19天解决并回复。根据《征信业管理条例》，该笔异议属于异议处理超期行为。, ,,,,,B
判断  ,依据《金融信用信息基础数据库用户管理规范》，从事信贷业务的用户机构无论采用单笔页面查询还是接口查询或批量查询的，都应保证征信业监督管理部门能够提取本机构的查询明细，不得以统一查询用户为名拒绝提供查询明细。, ,,,,,A
判断  ,依据《金融信用信息基础数据库用户管理规范》，各类用户应妥善保管自己的系统密码，依照金融信用信息基础数据库的系统功能设置不定期更改。, ,,,,,B
判断  ,依据《金融信用信息基础数据库用户管理规范》，用户机构的用户操作痕迹均应保存在日志中，各类用户及其操作行为均不能删除，但离岗用户除外。, ,,,,,B
判断,依据《最高人民法院 最高人民检察院关于办理侵犯公民个人信息刑事案件适用法律若干问题的解释》，单位犯刑法第二百五十三条之一规定之罪的，对直接负责的主管人员和其他直接责任人员比照自然人犯罪的定罪量刑标准，并对单位判处罚金。, ,,,,,A
判断,实施侵犯公民个人信息犯罪，行为人系初犯，全部退赃，并确有悔罪表现的，可以认定为情节轻微，不起诉或者免予刑事处罚。, ,,,,,B
判断,依据《最高人民法院 最高人民检察院关于办理侵犯公民个人信息刑事案件适用法律若干问题的解释》，向不同单位或者个人分别出售、提供同一公民个人信息的，公民个人信息的条数累计计算。, ,,,,,A
判断,依据《最高人民法院 最高人民检察院关于办理侵犯公民个人信息刑事案件适用法律若干问题的解释》，对批量售卖公民个人信息的条数，根据查获的数量直接认定。, ,,,,,B
判断,依据《最高人民法院 最高人民检察院关于办理侵犯公民个人信息刑事案件适用法律若干问题的解释》，非法获取、出售或者提供行踪轨迹信息、通信内容、征信信息、财产信息五十条以上的，应当认定为刑法第二百五十三条之一规定的“情节严重”。, ,,,,,A
判断, A银行客户经理王某为了筛选个人房贷客户，在未获得个人信息主体书面同意授权的情况下，查询了500个信息主体的个人信用报告。依据《最高人民法院 最高人民检察院关于办理侵犯公民个人信息刑事案件适用法律若干问题的解释》王某的行为已经构成刑法二百五十三条之一规定的情节特别严重，依法可以判处三年以上七年以下有期徒刑。, ,,,,,A